STABLE ID,BOOK ID,BOOK TITLE,SUBJECT,CATEGORY,GRADE,AUTHOR/PUBLISHER,COPYRIGHT YEAR,APPROVED YEAR,BOOK COVER
"NaCCA_Approved_BK0349","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 7","Evegbe","Textbook","JHS","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0350","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 7 TG","Evegbe","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0351","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 8","Evegbe","Textbook","JHS","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0352","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 8 TG","Evegbe","Textbook","JHS","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0353","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 9","Evegbe","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0354","NaCCA/G.42/VOL.7/037","Evegbe soso na dzunio suku kokowo 9 TG","Evegbe","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0355","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 7","Mfantse","Textbook","JHS","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0356","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 7 TG","Mfantse","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0357","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 8","Mfantse","Textbook","JHS","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0358","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 8 TG","Mfantse","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0359","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 9","Mfantse","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0360","NaCCA/G.42/VOL.7/038","Nyimdzee Ahy3se Basic 9 TG","Mfantse","Textbook","JHS","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0361","NaCCA/G.42/VOL.7/039","He's Guilty, Why Punish Me","Reader","Supplementary","SHS","Clazzee Kezito Ventures","2025","2025",""
"NaCCA_Approved_BK0362","NaCCA/G.42/VOL.7/039","A Birthday Surprise","Reader","Supplementary","SHS","Clazzee Kezito Ventures","2025","2025",""
"NaCCA_Approved_BK0363","NaCCA/G.42/VOL.7/039","You Reap What You Sow","Reader","Supplementary","SHS","Clazzee Kezito Ventures","2025","2025",""
"NaCCA_Approved_BK0364","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 1 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0365","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 1 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0366","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 1 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0367","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 2 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0368","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 2 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0369","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 2 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0370","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 3 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0371","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 3 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0372","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 3 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0373","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 4 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0374","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 4 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0375","NaCCA/G.42/VOL.7/045","Practical Mathematics Boook 4 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0376","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 5 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0377","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 5 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0378","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 5 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0379","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 6 L/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0380","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 6 T/G","Mathematics","Textbook","Primary","Masterman Publications Limited","2023","2025",""
"NaCCA_Approved_BK0381","NaCCA/G.42/VOL.7/045","Practical Mathematics Book 6 W/B","Mathematics","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0382","NaCCA/G.42/VOL.7/044","Evegbe Book 1 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0383","NaCCA/G.42/VOL.7/044","Evegbe Book 1 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0384","NaCCA/G.42/VOL.7/044","Evegbe Book 2 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0385","NaCCA/G.42/VOL.7/044","Evegbe Book 2 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0386","NaCCA/G.42/VOL.7/044","Evegbe Book 3 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2020","2025",""
"NaCCA_Approved_BK0387","NaCCA/G.42/VOL.7/044","Evegbe Book 3 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0388","NaCCA/G.42/VOL.7/044","Evegbe Book 4 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0389","NaCCA/G.42/VOL.7/044","Evegbe Book 4 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0390","NaCCA/G.42/VOL.7/044","Evegbe Book 5 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0391","NaCCA/G.42/VOL.7/044","Evegbe Book 5 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0392","NaCCA/G.42/VOL.7/044","Evegbe Book 6 L/B","Evegbe","Textbook","Primary","Masterman Publications Limited","2022","2025",""
"NaCCA_Approved_BK0393","NaCCA/G.42/VOL.7/044","Evegbe Book 6 T/G","Evegbe","Textbook","Primary","Masterman Publications Limited","2021","2025",""
"NaCCA_Approved_BK0394","NaCCA/G.42/VOL.7/043","Computing Basic 7 L/B","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0395","NaCCA/G.42/VOL.7/043","Computing Basic 7 T/G","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0396","NaCCA/G.42/VOL.7/043","Computing Basic 8 L/B","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0397","NaCCA/G.42/VOL.7/043","Computing Basic 8 T/G","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0398","NaCCA/G.42/VOL.7/043","Computing Basic 9 L/B","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0399","NaCCA/G.42/VOL.7/043","Computing Basic 9 T/G","Computing","Textbook","JHS","Masterman Publications Limited","2024","2025",""
"NaCCA_Approved_BK0400","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 7 L/B","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0401","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 7 T/G","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0402","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 8 L/B","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0403","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 8 T/G","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0404","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 9 L/B","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0405","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 9 T/G","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0406","NaCCA/G.42/VOL.7/051","Ma Yensua Asante Twi (Kasa ne Amammere) Basic 9 T/G","Asante Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0407","NaCCA/G.42/VOL.7/052","Ma Yensua Akuapem Twi (Kasa ne Amammere) Basic 7 T/G","Akuapem Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0408","NaCCA/G.42/VOL.7/052","Ma Yensua Akuapem Twi (Kasa ne Amammere) Basi 8 L/B","Akuapem Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0409","NaCCA/G.42/VOL.7/052","Ma Yensua Akuapem Twi (Kasa ne Amammere) Basic 8 T/G","Akuapem Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0410","NaCCA/G.42/VOL.7/052","Ma Yensua Akuapem Twi (Kasa ne Amammere) Basic 9 L/B","Akuapem Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0411","NaCCA/G.42/VOL.7/052","Ma Yensua Akuapem Twi (Kasa ne Amammere) Basic 9 T/G","Akuapem Twi","Textbook","JHS","Red Oak Limited","2021","2025",""
"NaCCA_Approved_BK0412","NaCCA/G.42/VOL.7/046","L'argent ne Fait pas le Bonheur","French","Supplementary","SHS","Afram Publications GH. Limited","1975","2025",""
"NaCCA_Approved_BK0413","NaCCA/G.42/VOL.7/047","28th The Crossroads","Reader","Supplementary","Upper Primary","Mountype Publishing Ltd.","2023","2025",""
"NaCCA_Approved_BK0414","NaCCA/G.42/VOL.7/048","Monetizing your Creativity and Innovation - An Introduction to Intellectual Property","Reader","Supplementary","SHS","Anku.Anku At-Law, Africa","2022","2025",""
"NaCCA_Approved_BK0415","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Service","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0416","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Gratitude","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0417","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Respect","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0418","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Forgiveness","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0419","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Humility","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0420","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Honesty","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0421","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Love","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0422","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Selflessness","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0423","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Endurance","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0424","NaCCA/G.42/VOL.7/056","Everyday Values for Sunday school Children- Generosity","Reader","Supplementary","Primary","Pascaline Kuunzungla Songsore","2013","2025",""
"NaCCA_Approved_BK0425","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 1","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0426","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 2","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0427","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 3","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0428","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 4","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0429","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 5","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0430","NaCCA/G.42/VOL.7/058","I Can Count and Write Mathematics Book 6","Mathematics","Supplementary","Primary","Philip Tamatey","2018","2025",""
"NaCCA_Approved_BK0431","NaCCA/G.42/VOL.7/059","Divine Rescue","Reader","Supplementary","Primary","K3 Publishing","2023","2025",""
"NaCCA_Approved_BK0432","NaCCA/G.42/VOL.7/059","A Visit to a Farm","Reader","Supplementary","Primary","K3 Publishing","2023","2025",""
"NaCCA_Approved_BK0433","NaCCA/G.42/VOL.7/059","Roy Meets Joy","Reader","Supplementary","Kindergarten","K3 Publishing","2024","2025",""
"NaCCA_Approved_BK0434","NaCCA/G.42/VOL.8/158","Physical Education and Health for JHS 1","PEH","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1B4ntMfzxsSpdOfn5fZtgPu3KSBXKrw1O&sz=w200"
"NaCCA_Approved_BK0435","NaCCA/G.42/VOL.8/158","Physical Education and Health for JHS 2","PEH","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1TNdOePmMx67JuNYzA_bsoZtKCGlbZ99K&sz=w200"
"NaCCA_Approved_BK0436","NaCCA/G.42/VOL.8/158","Physical Education and Health for JHS 3","PEH","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1doyQpQKBgdMLDgQT8kNGi7-DuEkfVwxN&sz=w200"
"NaCCA_Approved_BK0437","NaCCA/G.42/VOL.8/160","Religious and Moral Education for JHS 1","RME","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1vDEMXx2KY1nVrsjoaGkP_d-UWebtvgDp&sz=w200"
"NaCCA_Approved_BK0438","NaCCA/G.42/VOL.8/160","Religious and Moral Education for JHS 2","RME","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1Lm7F_lOA9NLijJpU1NuqxqfLyyx9fpWa&sz=w200"
"NaCCA_Approved_BK0439","NaCCA/G.42/VOL.8/160","Religious and Moral Education for JHS 3","RME","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1KhpBDcgZq0zeBByVkHY-5hzLBtrdPK_g&sz=w200"
"NaCCA_Approved_BK0440","NaCCA/G.42/VOL.8/157","Mathematics for JHS 1","Mathematics","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1b0bYqoR7Gwo7LhgaPelfndkl3M3XLdYj&sz=w200"
"NaCCA_Approved_BK0441","NaCCA/G.42/VOL.8/157","Mathematics for JHS 2","Mathematics","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1M_cLvMTh3AGl9O9kQ1NzWG36g_hqB_EB&sz=w200"
"NaCCA_Approved_BK0442","NaCCA/G.42/VOL.8/157","Mathematics for JHS 3 FG","Mathematics","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1cQS1lr_SD9g8WUurmWDGRPJRjWWeMs20&sz=w200"
"NaCCA_Approved_BK0443","NaCCA/G.42/VOL.8/161","Social Studies for JHS 1 FG","Social Studies","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1TX91StM_P6QTPZda8dGxKxuRGrMiVF0q&sz=w200"
"NaCCA_Approved_BK0444","NaCCA/G.42/VOL.8/161","Social Studies for JHS 2 FG","Social Studies","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=13CcyKagoCemvMhdWVk2yInhNS-Kt33KZ&sz=w200"
"NaCCA_Approved_BK0445","NaCCA/G.42/VOL.8/161","Social Studies for JHS 3 FG","Social Studies","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1PKDm_g6S8NDLsAxcCr6MzZG5FpIWN5u1&sz=w200"
"NaCCA_Approved_BK0446","NaCCA/G.42/VOL.8/159","Integrated Science for JHS 1 FG","Integrated Science","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=18NX9xfEYwGLHeVTroK0gLIXRIlCDpxkg&sz=w200"
"NaCCA_Approved_BK0447","NaCCA/G.42/VOL.8/159","Integrated Science for JHS 2 FG","Integrated Science","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1bL1K336N5HwkJz43LXGfXekTBzCJwlL6&sz=w200"
"NaCCA_Approved_BK0448","NaCCA/G.42/VOL.8/159","Integrated Science for JHS 3 FG","Integrated Science","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1dBnb3flq-8PMb3d74HsieFjWWh1O7Utj&sz=w200"
"NaCCA_Approved_BK0449","NaCCA/G.42/VOL.8/156","Ga Wolo Keha Jiniɔ Hai Sukui - JHS 1 – FG","Ga","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0450","NaCCA/G.42/VOL.8/156","Ga Wolo Keha Jiniɔ Hai Sukui - JHS 2 – FG","Ga","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0451","NaCCA/G.42/VOL.8/156","Ga Wolo Keha Jiniɔ Hai Sukui - JHS 3 – FG","Ga","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0452","NaCCA/G.42/VOL.8/153","Evegbegbalē Na Dzuniɔ Sekendrisukuwo - JHS 1 - FG","Evegbe","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0453","NaCCA/G.42/VOL.8/153","Evegbegbalē Na Dzuniɔ Sekendrisukuwo - JHS 2 - FG","Evegbe","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0454","NaCCA/G.42/VOL.8/153","Evegbegbalē Na Dzuniɔ Sekendrisukuwo - JHS 3 - FG","Evegbe","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0455","NaCCA/G.42/VOL.8/154","Dagbani Buku Zanti Bisarinsi Shikuriti for JHS 1 FG","Dagbani","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0456","NaCCA/G.42/VOL.8/154","Dagbani Buku Zanti Bisarinsi Shikuriti for JHS 2 FG","Dagbani","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0457","NaCCA/G.42/VOL.8/154","Dagbani Buku Zanti Bisarinsi Shikuriti for JHS 3 FG","Dagbani","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0458","NaCCA/G.42/VOL.8/151","Computing for JHS 1 FG","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1-VLr5EHKZuoy-tAE8_VgXz7kja-YAveI&sz=w200"
"NaCCA_Approved_BK0459","NaCCA/G.42/VOL.8/151","Computing for JHS 2 FG","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1M1M2gUIqhOLepZEjCatEh13t1bo5YZHz&sz=w200"
"NaCCA_Approved_BK0460","NaCCA/G.42/VOL.8/151","Computing for JHS 3 FG","Computing","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1Zu_yZUmUt36CvPmnIQxfEaLAyYmnNE97&sz=w200"
"NaCCA_Approved_BK0461","NaCCA/G.42/VOL.8/152","Asante Twi Ntoasoɔ Sukuu - JHS 1 – FG","Asante Twi","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0462","NaCCA/G.42/VOL.8/152","Asante Twi Ntoasoɔ Sukuu - JHS 2 – FG","Asante Twi","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0463","NaCCA/G.42/VOL.8/152","Asante Twi Ntoasoɔ Sukuu - JHS 3 – FG","Asante Twi","Textbook","JHS","Winmat Publishers Ltd.","2025","2026",""
"NaCCA_Approved_BK0464","NaCCA/G.42/VOL.8/155","French for JHS 1","French","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1lX6o8xRT1X69UzqT4oI5h4p9mMe3ltmX&sz=w200"
"NaCCA_Approved_BK0465","NaCCA/G.42/VOL.8/155","French for JHS 2","French","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1r3NI8wddPDxRR6Ux3V51yt9A7j5Rq19s&sz=w200"
"NaCCA_Approved_BK0466","NaCCA/G.42/VOL.8/155","French for JHS 3","French","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1GSAo_cEDwYKEdefcXdmrHsz1k_llxnd5&sz=w200"
"NaCCA_Approved_BK0467","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 3","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1NRbuMOEJwHeIafSiVUjFFAQ38tJhKRf0&sz=w200"
"NaCCA_Approved_BK0468","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 2","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1m5eHvTyXHdnJb-6y4tZiuKWv_PD94xO1&sz=w200"
"NaCCA_Approved_BK0469","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 1","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=14HdKwJIdCdRjjSVDye5woJxwYZzbukbp&sz=w200"
"NaCCA_Approved_BK0470","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 1 – FG","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1kCyaRPszwo5y6oZuSzkqWu-93eeUlh5_&sz=w200"
"NaCCA_Approved_BK0471","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 2 – FG","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1ysBNZrlfA6DervpYVWGCOiSbVwFNvldn&sz=w200"
"NaCCA_Approved_BK0472","NaCCA/G.42/Vol.8/201","Dangme Womi Ke ha Juniɔ Hai Sukuuhi - JHS 3 – FG","Dangme","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1UAc17XnOjUPPL-wPHRLT7lHxG9G2WPTR&sz=w200"
"NaCCA_Approved_BK0473","NaCCA/G.42/Vol.8/200","English for JHS 1","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1EZrsYkibKtnHTn-XpCfa9vhinXxLbCq7&sz=w200"
"NaCCA_Approved_BK0474","NaCCA/G.42/Vol.8/200","English for JHS 2","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1UX81_V5kXwcV5JugZLFC4-wXTvtilHOw&sz=w200"
"NaCCA_Approved_BK0475","NaCCA/G.42/Vol.8/200","English for JHS 3","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1SYUj_nCgGK0sbjLz2v-hGMKoZcY5-3e9&sz=w200"
"NaCCA_Approved_BK0476","NaCCA/G.42/Vol.8/200","English for JHS 1 – FG","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1IzPgJ1FofWRF3_cPBJvhxyFLR3jxEzqy&sz=w200"
"NaCCA_Approved_BK0477","NaCCA/G.42/Vol.8/200","English for JHS 2 – FG","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=159ZjpKNNqsFkeXejErfbIuUUJR3h3k-S&sz=w200"
"NaCCA_Approved_BK0478","NaCCA/G.42/Vol.8/200","English for JHS 3 – FG","English","Textbook","JHS","Winmat Publishers Ltd.","2025","2026","https://drive.google.com/thumbnail?id=1TFVUN9RLydhqiLefUU9kom0VR_EkM8w8&sz=w200"
"NaCCA_Approved_BK0479","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 1","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1yf1EpsuoiJFK4_RY1SAf0SWH21bZd7Al&sz=w200"
"NaCCA_Approved_BK0480","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 1 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1QVFghuqPGQp4o0Yd-KE_dRJADsSuvLyj&sz=w200"
"NaCCA_Approved_BK0481","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 1 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
"NaCCA_Approved_BK0482","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 2","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
